"id","sku","name","price","stock","category_id"
"1891","SKU-1891","Item 1891","31.56","98","1"
"1892","SKU-1892","Item 1892","796.07","26","22"
"1893","SKU-1893","Item 1893","825.85","60","39"
"1894","SKU-1894","Item 1894","205.26","72","33"
"1895","SKU-1895","Item 1895","554.37","22","42"
"1896","SKU-1896","Item 1896","890.99","49","33"
"1897","SKU-1897","Item 1897","483.92","60","9"
"1898","SKU-1898","Item 1898","350.25","76","9"
"1899","SKU-1899","Item 1899","425.51","99","24"
"1900","SKU-1900","Item 1900","293.37","68","40"
"1901","SKU-1901","Item 1901","414.12","28","20"
"1902","SKU-1902","Item 1902","517.50","98","50"
"1903","SKU-1903","Item 1903","880.09","6","13"
"1904","SKU-1904","Item 1904","430.24","55","21"
"1905","SKU-1905","Item 1905","333.32","37","33"
"1906","SKU-1906","Item 1906","392.37","65","33"
"1907","SKU-1907","Item 1907","989.59","47","40"
"1908","SKU-1908","Item 1908","815.79","90","50"
"1909","SKU-1909","Item 1909","287.57","98","6"
"1910","SKU-1910","Item 1910","905.27","9","35"
"1911","SKU-1911","Item 1911","42.34","6","19"
"1912","SKU-1912","Item 1912","718.15","55","2"
"1913","SKU-1913","Item 1913","37.65","89","11"
"1914","SKU-1914","Item 1914","651.94","20","28"
"1915","SKU-1915","Item 1915","637.96","4","45"
"1916","SKU-1916","Item 1916","520.34","49","13"
"1917","SKU-1917","Item 1917","591.09","87","1"
"1918","SKU-1918","Item 1918","807.62","45","20"
"1919","SKU-1919","Item 1919","547.34","15","13"
"1920","SKU-1920","Item 1920","675.60","73","18"
"1921","SKU-1921","Item 1921","167.69","32","27"
"1922","SKU-1922","Item 1922","375.56","30","38"
"1923","SKU-1923","Item 1923","321.25","68","44"
"1924","SKU-1924","Item 1924","992.62","73","15"
"1925","SKU-1925","Item 1925","543.03","50","34"
"1926","SKU-1926","Item 1926","138.06","71","42"
"1927","SKU-1927","Item 1927","143.20","32","29"
"1928","SKU-1928","Item 1928","547.64","95","11"
"1929","SKU-1929","Item 1929","697.75","100","14"
"1930","SKU-1930","Item 1930","335.58","47","34"
"1931","SKU-1931","Item 1931","13.79","34","29"
"1932","SKU-1932","Item 1932","382.40","99","18"
"1933","SKU-1933","Item 1933","935.64","96","44"
"1934","SKU-1934","Item 1934","509.42","97","26"
"1935","SKU-1935","Item 1935","413.85","1","9"
"1936","SKU-1936","Item 1936","899.24","28","6"
"1937","SKU-1937","Item 1937","385.56","97","11"
"1938","SKU-1938","Item 1938","364.00","87","30"
"1939","SKU-1939","Item 1939","688.54","83","37"
"1940","SKU-1940","Item 1940","605.05","52","45"
"1941","SKU-1941","Item 1941","862.87","26","19"
"1942","SKU-1942","Item 1942","278.89","14","10"
"1943","SKU-1943","Item 1943","790.97","82","43"
"1944","SKU-1944","Item 1944","638.75","84","25"
"1945","SKU-1945","Item 1945","182.72","89","39"
"1946","SKU-1946","Item 1946","668.68","60","42"
"1947","SKU-1947","Item 1947","452.53","99","26"
"1948","SKU-1948","Item 1948","989.72","33","7"
"1949","SKU-1949","Item 1949","321.57","53","39"
"1950","SKU-1950","Item 1950","144.18","30","43"
"1951","SKU-1951","Item 1951","241.10","6","31"
"1952","SKU-1952","Item 1952","206.18","65","37"
"1953","SKU-1953","Item 1953","220.70","52","40"
"1954","SKU-1954","Item 1954","454.27","9","13"
"1955","SKU-1955","Item 1955","941.11","55","29"
"1956","SKU-1956","Item 1956","957.34","35","21"
"1957","SKU-1957","Item 1957","509.67","7","8"
"1958","SKU-1958","Item 1958","324.13","10","8"
"1959","SKU-1959","Item 1959","389.02","24","21"
"1960","SKU-1960","Item 1960","695.11","99","13"
"1961","SKU-1961","Item 1961","122.29","94","25"
"1962","SKU-1962","Item 1962","698.71","19","17"
"1963","SKU-1963","Item 1963","289.15","13","41"
"1964","SKU-1964","Item 1964","709.86","72","7"
"1965","SKU-1965","Item 1965","220.26","45","44"
"1966","SKU-1966","Item 1966","463.69","23","18"
"1967","SKU-1967","Item 1967","881.44","34","14"
"1968","SKU-1968","Item 1968","502.06","36","8"
"1969","SKU-1969","Item 1969","758.56","35","11"
"1970","SKU-1970","Item 1970","306.52","34","39"
"1971","SKU-1971","Item 1971","36.86","2","21"
"1972","SKU-1972","Item 1972","393.92","32","36"
"1973","SKU-1973","Item 1973","892.96","2","29"
"1974","SKU-1974","Item 1974","754.49","78","6"
"1975","SKU-1975","Item 1975","853.33","10","24"
"1976","SKU-1976","Item 1976","679.07","33","29"
"1977","SKU-1977","Item 1977","681.46","99","6"
"1978","SKU-1978","Item 1978","576.46","21","22"
"1979","SKU-1979","Item 1979","161.04","6","12"
"1980","SKU-1980","Item 1980","537.02","92","44"
"1981","SKU-1981","Item 1981","273.37","24","15"
"1982","SKU-1982","Item 1982","778.94","73","18"
"1983","SKU-1983","Item 1983","702.34","92","22"
"1984","SKU-1984","Item 1984","385.44","90","29"
"1985","SKU-1985","Item 1985","904.25","3","23"
"1986","SKU-1986","Item 1986","685.63","37","14"
"1987","SKU-1987","Item 1987","573.77","96","9"
"1988","SKU-1988","Item 1988","890.89","94","22"
"1989","SKU-1989","Item 1989","649.18","68","10"
"1990","SKU-1990","Item 1990","736.84","32","33"
"1991","SKU-1991","Item 1991","936.62","60","39"
"1992","SKU-1992","Item 1992","263.90","42","21"
"1993","SKU-1993","Item 1993","949.03","81","37"
"1994","SKU-1994","Item 1994","676.65","91","30"
"1995","SKU-1995","Item 1995","965.41","62","48"
"1996","SKU-1996","Item 1996","139.38","60","48"
"1997","SKU-1997","Item 1997","190.87","99","42"
"1998","SKU-1998","Item 1998","985.89","97","16"
"1999","SKU-1999","Item 1999","492.88","31","38"
"2000","SKU-2000","Item 2000","607.37","29","25"
"2001","SKU-2001","Item 2001","552.33","23","8"
"2002","SKU-2002","Item 2002","864.05","74","2"
"2003","SKU-2003","Item 2003","429.26","44","19"
"2004","SKU-2004","Item 2004","187.28","53","46"
"2005","SKU-2005","Item 2005","356.40","42","41"
"2006","SKU-2006","Item 2006","935.54","90","26"
"2007","SKU-2007","Item 2007","110.53","32","34"
"2008","SKU-2008","Item 2008","492.85","68","25"
"2009","SKU-2009","Item 2009","21.26","78","27"
"2010","SKU-2010","Item 2010","647.66","21","3"
"2011","SKU-2011","Item 2011","28.75","4","49"
"2012","SKU-2012","Item 2012","514.23","93","42"
"2013","SKU-2013","Item 2013","667.98","85","50"
"2014","SKU-2014","Item 2014","112.16","51","39"
"2015","SKU-2015","Item 2015","548.07","76","41"
"2016","SKU-2016","Item 2016","265.28","67","20"
"2017","SKU-2017","Item 2017","149.78","70","45"
"2018","SKU-2018","Item 2018","737.43","67","17"
"2019","SKU-2019","Item 2019","819.60","15","35"
"2020","SKU-2020","Item 2020","218.09","23","17"
"2021","SKU-2021","Item 2021","173.65","23","14"
"2022","SKU-2022","Item 2022","996.79","27","40"
"2023","SKU-2023","Item 2023","788.89","42","7"
"2024","SKU-2024","Item 2024","909.69","70","19"
"2025","SKU-2025","Item 2025","40.28","5","19"
"2026","SKU-2026","Item 2026","52.86","67","20"
"2027","SKU-2027","Item 2027","49.11","70","24"
"2028","SKU-2028","Item 2028","380.98","42","10"
"2029","SKU-2029","Item 2029","272.92","77","12"
"2030","SKU-2030","Item 2030","672.37","71","20"
"2031","SKU-2031","Item 2031","779.91","9","40"
"2032","SKU-2032","Item 2032","922.22","31","29"
"2033","SKU-2033","Item 2033","129.85","5","5"
"2034","SKU-2034","Item 2034","26.65","74","11"
"2035","SKU-2035","Item 2035","827.23","47","14"
"2036","SKU-2036","Item 2036","268.77","73","3"
"2037","SKU-2037","Item 2037","174.13","22","6"
"2038","SKU-2038","Item 2038","668.92","85","5"
"2039","SKU-2039","Item 2039","533.67","98","21"
"2040","SKU-2040","Item 2040","269.75","75","26"
"2041","SKU-2041","Item 2041","266.06","93","31"
"2042","SKU-2042","Item 2042","294.84","87","37"
"2043","SKU-2043","Item 2043","370.94","3","28"
"2044","SKU-2044","Item 2044","91.87","28","44"
"2045","SKU-2045","Item 2045","71.94","85","14"
"2046","SKU-2046","Item 2046","500.61","27","40"
"2047","SKU-2047","Item 2047","621.53","31","6"
"2048","SKU-2048","Item 2048","388.28","83","21"
"2049","SKU-2049","Item 2049","803.63","25","7"
"2050","SKU-2050","Item 2050","508.65","15","13"
"2051","SKU-2051","Item 2051","925.84","12","38"
"2052","SKU-2052","Item 2052","219.99","8","38"
"2053","SKU-2053","Item 2053","236.44","12","16"
"2054","SKU-2054","Item 2054","409.95","65","34"
"2055","SKU-2055","Item 2055","555.78","73","32"
"2056","SKU-2056","Item 2056","677.12","4","35"
"2057","SKU-2057","Item 2057","690.97","8","37"
"2058","SKU-2058","Item 2058","401.24","45","14"
"2059","SKU-2059","Item 2059","326.53","85","6"
"2060","SKU-2060","Item 2060","92.56","49","36"
"2061","SKU-2061","Item 2061","950.16","33","31"
"2062","SKU-2062","Item 2062","386.51","43","23"
"2063","SKU-2063","Item 2063","693.78","63","44"
"2064","SKU-2064","Item 2064","30.31","53","33"
"2065","SKU-2065","Item 2065","239.65","48","39"
"2066","SKU-2066","Item 2066","448.85","53","29"
"2067","SKU-2067","Item 2067","299.29","71","17"
"2068","SKU-2068","Item 2068","716.81","13","42"
"2069","SKU-2069","Item 2069","705.57","3","24"
"2070","SKU-2070","Item 2070","373.95","71","12"
"2071","SKU-2071","Item 2071","582.05","8","40"
"2072","SKU-2072","Item 2072","931.38","76","40"
"2073","SKU-2073","Item 2073","973.94","9","33"
"2074","SKU-2074","Item 2074","281.85","100","15"
"2075","SKU-2075","Item 2075","131.43","25","42"
"2076","SKU-2076","Item 2076","516.36","6","30"
"2077","SKU-2077","Item 2077","429.43","26","35"
"2078","SKU-2078","Item 2078","359.62","98","49"
"2079","SKU-2079","Item 2079","646.42","7","45"
"2080","SKU-2080","Item 2080","941.50","89","15"
"2081","SKU-2081","Item 2081","780.28","13","1"
"2082","SKU-2082","Item 2082","383.72","57","21"
"2083","SKU-2083","Item 2083","969.68","16","48"
"2084","SKU-2084","Item 2084","206.52","56","15"
"2085","SKU-2085","Item 2085","562.22","18","9"
"2086","SKU-2086","Item 2086","921.95","54","48"
"2087","SKU-2087","Item 2087","237.95","42","22"
"2088","SKU-2088","Item 2088","330.16","83","23"
"2089","SKU-2089","Item 2089","930.89","8","32"
"2090","SKU-2090","Item 2090","917.58","29","50"
"2091","SKU-2091","Item 2091","757.48","76","32"
"2092","SKU-2092","Item 2092","163.52","73","14"
"2093","SKU-2093","Item 2093","882.96","37","28"
"2094","SKU-2094","Item 2094","142.63","97","22"
"2095","SKU-2095","Item 2095","736.46","45","19"
"2096","SKU-2096","Item 2096","787.75","92","21"
"2097","SKU-2097","Item 2097","306.22","14","41"
"2098","SKU-2098","Item 2098","690.92","3","12"
"2099","SKU-2099","Item 2099","109.27","86","43"
"2100","SKU-2100","Item 2100","667.54","57","15"
"2101","SKU-2101","Item 2101","677.75","26","42"
"2102","SKU-2102","Item 2102","598.12","32","20"
"2103","SKU-2103","Item 2103","140.26","25","37"
"2104","SKU-2104","Item 2104","12.96","93","20"
"2105","SKU-2105","Item 2105","243.94","32","19"
"2106","SKU-2106","Item 2106","131.34","94","19"
"2107","SKU-2107","Item 2107","460.50","24","27"
"2108","SKU-2108","Item 2108","692.66","43","44"
"2109","SKU-2109","Item 2109","217.84","13","11"
"2110","SKU-2110","Item 2110","179.17","83","24"
"2111","SKU-2111","Item 2111","565.65","22","41"
"2112","SKU-2112","Item 2112","18.76","50","19"
"2113","SKU-2113","Item 2113","222.94","29","10"
"2114","SKU-2114","Item 2114","527.84","39","24"
"2115","SKU-2115","Item 2115","766.69","51","23"
"2116","SKU-2116","Item 2116","278.97","6","35"
"2117","SKU-2117","Item 2117","333.38","20","3"
"2118","SKU-2118","Item 2118","575.82","24","49"
"2119","SKU-2119","Item 2119","498.02","21","15"
"2120","SKU-2120","Item 2120","886.75","19","8"
"2121","SKU-2121","Item 2121","307.08","14","24"
"2122","SKU-2122","Item 2122","130.39","64","23"
"2123","SKU-2123","Item 2123","909.15","32","23"
"2124","SKU-2124","Item 2124","691.07","7","4"
"2125","SKU-2125","Item 2125","488.33","89","11"
"2126","SKU-2126","Item 2126","745.20","21","34"
"2127","SKU-2127","Item 2127","982.74","95","29"
"2128","SKU-2128","Item 2128","238.41","43","22"
"2129","SKU-2129","Item 2129","86.22","89","12"
"2130","SKU-2130","Item 2130","174.28","94","23"
"2131","SKU-2131","Item 2131","553.14","59","17"
"2132","SKU-2132","Item 2132","938.30","68","34"
"2133","SKU-2133","Item 2133","658.83","68","22"
"2134","SKU-2134","Item 2134","780.99","24","21"
"2135","SKU-2135","Item 2135","670.65","71","15"
"2136","SKU-2136","Item 2136","949.27","91","33"
"2137","SKU-2137","Item 2137","294.64","74","7"
"2138","SKU-2138","Item 2138","958.48","10","45"
"2139","SKU-2139","Item 2139","57.43","88","50"
"2140","SKU-2140","Item 2140","319.89","49","9"
"2141","SKU-2141","Item 2141","765.91","7","28"
"2142","SKU-2142","Item 2142","679.43","49","31"
"2143","SKU-2143","Item 2143","322.31","96","33"
"2144","SKU-2144","Item 2144","915.16","5","3"
"2145","SKU-2145","Item 2145","795.85","10","32"
"2146","SKU-2146","Item 2146","547.28","95","37"
"2147","SKU-2147","Item 2147","573.30","28","13"
"2148","SKU-2148","Item 2148","727.38","42","12"
"2149","SKU-2149","Item 2149","82.88","13","32"
"2150","SKU-2150","Item 2150","660.15","74","33"
"2151","SKU-2151","Item 2151","122.95","90","4"
"2152","SKU-2152","Item 2152","846.91","82","49"
"2153","SKU-2153","Item 2153","761.60","10","5"
"2154","SKU-2154","Item 2154","988.60","62","16"
"2155","SKU-2155","Item 2155","562.64","64","4"
"2156","SKU-2156","Item 2156","780.72","79","5"
"2157","SKU-2157","Item 2157","664.61","9","35"
"2158","SKU-2158","Item 2158","638.82","42","4"
"2159","SKU-2159","Item 2159","270.13","48","22"
"2160","SKU-2160","Item 2160","863.00","37","37"
"2161","SKU-2161","Item 2161","999.71","94","3"
"2162","SKU-2162","Item 2162","402.72","62","22"
"2163","SKU-2163","Item 2163","823.57","51","28"
"2164","SKU-2164","Item 2164","184.90","7","37"
"2165","SKU-2165","Item 2165","900.37","61","24"
"2166","SKU-2166","Item 2166","111.14","25","26"
"2167","SKU-2167","Item 2167","679.39","78","34"
"2168","SKU-2168","Item 2168","220.07","20","10"
"2169","SKU-2169","Item 2169","560.04","5","16"
"2170","SKU-2170","Item 2170","497.25","71","47"
"2171","SKU-2171","Item 2171","649.14","93","43"
"2172","SKU-2172","Item 2172","128.02","3","34"
"2173","SKU-2173","Item 2173","526.00","23","20"
"2174","SKU-2174","Item 2174","11.69","23","35"
"2175","SKU-2175","Item 2175","792.50","87","3"
"2176","SKU-2176","Item 2176","953.94","57","33"
"2177","SKU-2177","Item 2177","939.80","64","43"
"2178","SKU-2178","Item 2178","534.60","95","20"
"2179","SKU-2179","Item 2179","678.29","23","12"
"2180","SKU-2180","Item 2180","810.51","52","17"
"2181","SKU-2181","Item 2181","848.24","4","42"
"2182","SKU-2182","Item 2182","493.30","8","4"
"2183","SKU-2183","Item 2183","286.77","85","14"
"2184","SKU-2184","Item 2184","222.41","99","13"
"2185","SKU-2185","Item 2185","44.41","25","5"
"2186","SKU-2186","Item 2186","368.49","45","8"
"2187","SKU-2187","Item 2187","424.63","100","46"
"2188","SKU-2188","Item 2188","290.21","13","8"
"2189","SKU-2189","Item 2189","697.92","39","6"
"2190","SKU-2190","Item 2190","990.33","77","26"
"2191","SKU-2191","Item 2191","217.18","92","44"
"2192","SKU-2192","Item 2192","951.33","76","3"
"2193","SKU-2193","Item 2193","306.37","44","26"
"2194","SKU-2194","Item 2194","722.61","60","9"
"2195","SKU-2195","Item 2195","441.45","79","43"
"2196","SKU-2196","Item 2196","356.57","34","26"
"2197","SKU-2197","Item 2197","938.36","20","39"
"2198","SKU-2198","Item 2198","913.91","4","28"
"2199","SKU-2199","Item 2199","920.59","78","38"
"2200","SKU-2200","Item 2200","935.43","100","11"
"2201","SKU-2201","Item 2201","436.59","36","28"
"2202","SKU-2202","Item 2202","541.47","89","48"
"2203","SKU-2203","Item 2203","871.06","88","13"
"2204","SKU-2204","Item 2204","743.31","48","3"
"2205","SKU-2205","Item 2205","36.00","7","1"
"2206","SKU-2206","Item 2206","395.72","26","6"
"2207","SKU-2207","Item 2207","613.44","61","48"
"2208","SKU-2208","Item 2208","798.27","89","20"
"2209","SKU-2209","Item 2209","418.63","28","9"
"2210","SKU-2210","Item 2210","930.40","100","33"
"2211","SKU-2211","Item 2211","347.57","80","23"
"2212","SKU-2212","Item 2212","353.51","21","49"
"2213","SKU-2213","Item 2213","222.12","12","44"
"2214","SKU-2214","Item 2214","100.35","77","15"
"2215","SKU-2215","Item 2215","908.86","96","40"
"2216","SKU-2216","Item 2216","14.81","68","4"
"2217","SKU-2217","Item 2217","71.71","96","42"
"2218","SKU-2218","Item 2218","812.58","18","30"
"2219","SKU-2219","Item 2219","632.28","27","16"
"2220","SKU-2220","Item 2220","111.73","63","46"
"2221","SKU-2221","Item 2221","899.78","58","37"
"2222","SKU-2222","Item 2222","604.35","75","40"
"2223","SKU-2223","Item 2223","697.45","54","42"
"2224","SKU-2224","Item 2224","656.69","95","38"
"2225","SKU-2225","Item 2225","440.65","22","47"
"2226","SKU-2226","Item 2226","855.40","81","1"
"2227","SKU-2227","Item 2227","192.15","13","21"
"2228","SKU-2228","Item 2228","655.37","69","21"
"2229","SKU-2229","Item 2229","247.74","66","5"
"2230","SKU-2230","Item 2230","774.27","55","10"
"2231","SKU-2231","Item 2231","732.92","85","18"
"2232","SKU-2232","Item 2232","857.65","3","7"
"2233","SKU-2233","Item 2233","281.45","37","4"
"2234","SKU-2234","Item 2234","551.52","64","20"
"2235","SKU-2235","Item 2235","998.98","99","17"
"2236","SKU-2236","Item 2236","535.14","31","45"
"2237","SKU-2237","Item 2237","832.03","60","44"
"2238","SKU-2238","Item 2238","905.91","4","47"
"2239","SKU-2239","Item 2239","358.09","53","44"
"2240","SKU-2240","Item 2240","473.69","72","45"
"2241","SKU-2241","Item 2241","77.76","57","39"
"2242","SKU-2242","Item 2242","587.06","23","10"
"2243","SKU-2243","Item 2243","434.31","5","29"
"2244","SKU-2244","Item 2244","657.04","89","48"
"2245","SKU-2245","Item 2245","902.01","23","36"
"2246","SKU-2246","Item 2246","965.57","46","36"
"2247","SKU-2247","Item 2247","204.09","40","43"
"2248","SKU-2248","Item 2248","396.97","95","3"
"2249","SKU-2249","Item 2249","457.55","14","19"
"2250","SKU-2250","Item 2250","390.29","54","27"
"2251","SKU-2251","Item 2251","772.89","20","45"
"2252","SKU-2252","Item 2252","11.68","29","44"
"2253","SKU-2253","Item 2253","523.70","49","19"
"2254","SKU-2254","Item 2254","395.74","60","2"
"2255","SKU-2255","Item 2255","957.59","79","36"
"2256","SKU-2256","Item 2256","920.62","4","48"
"2257","SKU-2257","Item 2257","873.59","2","35"
"2258","SKU-2258","Item 2258","757.43","41","44"
"2259","SKU-2259","Item 2259","253.19","34","39"
"2260","SKU-2260","Item 2260","841.02","2","43"
"2261","SKU-2261","Item 2261","499.18","21","2"
"2262","SKU-2262","Item 2262","60.20","96","41"
"2263","SKU-2263","Item 2263","980.85","11","17"
"2264","SKU-2264","Item 2264","775.97","47","19"
"2265","SKU-2265","Item 2265","489.58","16","27"
"2266","SKU-2266","Item 2266","274.71","56","30"
"2267","SKU-2267","Item 2267","305.00","95","19"
"2268","SKU-2268","Item 2268","737.90","74","33"
"2269","SKU-2269","Item 2269","938.08","13","11"
"2270","SKU-2270","Item 2270","210.64","88","31"
"2271","SKU-2271","Item 2271","164.36","29","14"
"2272","SKU-2272","Item 2272","69.16","68","9"
"2273","SKU-2273","Item 2273","669.26","6","22"
"2274","SKU-2274","Item 2274","626.19","60","46"
"2275","SKU-2275","Item 2275","616.40","9","12"
"2276","SKU-2276","Item 2276","945.42","3","15"
"2277","SKU-2277","Item 2277","49.67","14","13"
"2278","SKU-2278","Item 2278","164.48","55","8"
